id,uid,title,createdAt,timeStatus,eventTypeId,eventLength,startTime,endTime,paid,userEmail,username
19108,d844e9b2-2d70-4c5c-97fc-a45058447273,Single Event,Mon Nov 06 2023 05:13:17 GMT-0500 (Eastern Standard Time),completed,22,60,Tue Nov 07 2023 05:13:17 GMT-0500 (Eastern Standard Time),Tue Nov 07 2023 05:19:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19118,ce515ac3-5445-4c81-a1dd-d974c5634530,Single Event,Tue Nov 07 2023 19:25:17 GMT-0500 (Eastern Standard Time),completed,22,60,Wed Nov 08 2023 19:25:17 GMT-0500 (Eastern Standard Time),Wed Nov 08 2023 20:19:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19153,5b1685b7-a840-4c7d-9deb-bea5b8b9d5b3,Single Event Admin,Sat Nov 25 2023 05:45:17 GMT-0500 (Eastern Standard Time),completed,21,60,Sun Nov 26 2023 05:45:17 GMT-0500 (Eastern Standard Time),Sun Nov 26 2023 05:52:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19156,cc4152e9-fca1-4115-aaae-c170725316dc,Single Event Admin,Sun Nov 19 2023 10:06:17 GMT-0500 (Eastern Standard Time),rescheduled,21,60,Mon Nov 20 2023 10:06:17 GMT-0500 (Eastern Standard Time),Mon Nov 20 2023 10:11:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19158,42ab6717-6307-4214-bccb-e41775d3ab4c,Single Event,Thu Nov 16 2023 22:10:17 GMT-0500 (Eastern Standard Time),completed,22,60,Fri Nov 17 2023 22:10:17 GMT-0500 (Eastern Standard Time),Fri Nov 17 2023 22:14:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19169,e2f55da5-8017-42a0-a1c3-66c35bae8d39,Single Event Admin,Fri Nov 24 2023 07:44:17 GMT-0500 (Eastern Standard Time),completed,21,60,Sat Nov 25 2023 07:44:17 GMT-0500 (Eastern Standard Time),Sat Nov 25 2023 07:50:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19170,c55b8d1f-04f2-4a17-bba9-71453f168704,Single Event Admin,Tue Nov 14 2023 06:10:17 GMT-0500 (Eastern Standard Time),completed,21,60,Wed Nov 15 2023 06:10:17 GMT-0500 (Eastern Standard Time),Wed Nov 15 2023 06:33:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19190,4012be6a-f3ec-4c5f-a4d9-16cd68c6b5b6,Single Event,Fri Nov 03 2023 07:49:17 GMT-0400 (Eastern Daylight Time),completed,22,60,Sat Nov 04 2023 07:49:17 GMT-0400 (Eastern Daylight Time),Sat Nov 04 2023 07:55:17 GMT-0400 (Eastern Daylight Time),false,insightsuser@example.com,insights-user
19196,6c7a819d-c7ca-40b7-8a12-42bc12c27c87,Single Event Admin,Sat Nov 25 2023 09:52:17 GMT-0500 (Eastern Standard Time),completed,21,60,Sun Nov 26 2023 09:52:17 GMT-0500 (Eastern Standard Time),Sun Nov 26 2023 10:22:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19199,d31d0124-0b5a-4b40-b765-21b6d544f0bc,Single Event,Sun Nov 26 2023 17:25:17 GMT-0500 (Eastern Standard Time),completed,22,60,Mon Nov 27 2023 17:25:17 GMT-0500 (Eastern Standard Time),Mon Nov 27 2023 18:16:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19243,e64ec6a4-f105-457f-8699-b2c3dea68061,Single Event,Wed Nov 08 2023 02:58:17 GMT-0500 (Eastern Standard Time),completed,22,60,Thu Nov 09 2023 02:58:17 GMT-0500 (Eastern Standard Time),Thu Nov 09 2023 03:01:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19265,f596ee67-5c56-4010-a420-b85f5fc73e41,Single Event,Fri Nov 17 2023 23:15:17 GMT-0500 (Eastern Standard Time),completed,22,60,Sat Nov 18 2023 23:15:17 GMT-0500 (Eastern Standard Time),Sat Nov 18 2023 23:56:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19305,59580123-8845-4ab7-96f6-86add2216ecc,Single Event Admin,Mon Nov 13 2023 10:34:17 GMT-0500 (Eastern Standard Time),completed,21,60,Tue Nov 14 2023 10:34:17 GMT-0500 (Eastern Standard Time),Tue Nov 14 2023 10:46:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19309,34e6d779-b0d3-47fe-8d01-13e681848ecc,Single Event Admin,Sun Nov 26 2023 20:43:17 GMT-0500 (Eastern Standard Time),completed,21,60,Mon Nov 27 2023 20:43:17 GMT-0500 (Eastern Standard Time),Mon Nov 27 2023 21:37:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19335,a562f333-bb2f-4800-8bae-07d3f4f84442,Single Event,Sun Nov 12 2023 04:38:17 GMT-0500 (Eastern Standard Time),completed,22,60,Mon Nov 13 2023 04:38:17 GMT-0500 (Eastern Standard Time),Mon Nov 13 2023 05:03:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19337,8ddfda3e-84ba-46bb-a81b-2359be198691,Single Event,Sat Nov 11 2023 17:25:17 GMT-0500 (Eastern Standard Time),completed,22,60,Sun Nov 12 2023 17:25:17 GMT-0500 (Eastern Standard Time),Sun Nov 12 2023 17:26:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19339,9d7be2e4-6ef4-45e5-8207-e4f7ac3255d2,Single Event Admin,Wed Nov 15 2023 13:26:17 GMT-0500 (Eastern Standard Time),rescheduled,21,60,Thu Nov 16 2023 13:26:17 GMT-0500 (Eastern Standard Time),Thu Nov 16 2023 13:56:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19347,04fcd3d4-e0ac-4794-8635-10b7fa57780b,Single Event,Fri Nov 24 2023 23:53:17 GMT-0500 (Eastern Standard Time),completed,22,60,Sat Nov 25 2023 23:53:17 GMT-0500 (Eastern Standard Time),Sun Nov 26 2023 00:17:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19357,173d1039-c594-45a8-a63d-d6a956533729,Single Event Admin,Mon Nov 27 2023 05:42:17 GMT-0500 (Eastern Standard Time),completed,21,60,Tue Nov 28 2023 05:42:17 GMT-0500 (Eastern Standard Time),Tue Nov 28 2023 06:15:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19358,a01b2594-9f39-45f8-9770-ff464c202565,Single Event Admin,Thu Nov 16 2023 20:31:17 GMT-0500 (Eastern Standard Time),completed,21,60,Fri Nov 17 2023 20:31:17 GMT-0500 (Eastern Standard Time),Fri Nov 17 2023 20:53:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19372,a3f2cd26-369d-45c6-86a9-8104230431b7,Single Event Admin,Tue Nov 21 2023 01:29:17 GMT-0500 (Eastern Standard Time),rescheduled,21,60,Wed Nov 22 2023 01:29:17 GMT-0500 (Eastern Standard Time),Wed Nov 22 2023 02:10:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19387,52737229-c4e8-4c22-b26a-6f6b81ab6207,Single Event Admin,Tue Nov 14 2023 13:51:17 GMT-0500 (Eastern Standard Time),completed,21,60,Wed Nov 15 2023 13:51:17 GMT-0500 (Eastern Standard Time),Wed Nov 15 2023 14:12:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19408,710453f5-c799-496f-a2fc-69d9b32159b8,Single Event Admin,Fri Nov 10 2023 16:06:17 GMT-0500 (Eastern Standard Time),completed,21,60,Sat Nov 11 2023 16:06:17 GMT-0500 (Eastern Standard Time),Sat Nov 11 2023 16:08:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19443,a06aac4b-43d0-4449-9dac-0954887d643d,Single Event Admin,Sat Nov 25 2023 01:29:17 GMT-0500 (Eastern Standard Time),rescheduled,21,60,Sun Nov 26 2023 01:29:17 GMT-0500 (Eastern Standard Time),Sun Nov 26 2023 01:37:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19449,36dbb4ce-850b-4274-a54a-b5d231e011d6,Single Event,Wed Nov 08 2023 20:46:17 GMT-0500 (Eastern Standard Time),completed,22,60,Thu Nov 09 2023 20:46:17 GMT-0500 (Eastern Standard Time),Thu Nov 09 2023 21:23:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19461,f2d92f77-fdb6-4548-8985-2749586fd702,Single Event,Wed Nov 22 2023 04:58:17 GMT-0500 (Eastern Standard Time),completed,22,60,Thu Nov 23 2023 04:58:17 GMT-0500 (Eastern Standard Time),Thu Nov 23 2023 05:19:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19476,97c225c7-1e12-4a71-8aae-4199bf933a13,Single Event,Fri Nov 03 2023 16:23:17 GMT-0400 (Eastern Daylight Time),completed,22,60,Sat Nov 04 2023 16:23:17 GMT-0400 (Eastern Daylight Time),Sat Nov 04 2023 16:58:17 GMT-0400 (Eastern Daylight Time),false,insightsuser@example.com,insights-user
19480,4fe717ef-1191-4cf6-acd6-22a74ddf1916,Single Event Admin,Sun Nov 12 2023 02:13:17 GMT-0500 (Eastern Standard Time),completed,21,60,Mon Nov 13 2023 02:13:17 GMT-0500 (Eastern Standard Time),Mon Nov 13 2023 03:06:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19482,0bee4667-afaa-4307-8a99-3183c644d4f6,Single Event Admin,Sat Dec 02 2023 15:21:17 GMT-0500 (Eastern Standard Time),uncompleted,21,60,Sun Dec 03 2023 15:21:17 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 15:24:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19484,f19c8aba-84b7-447c-825c-29092563cb63,Single Event,Mon Nov 27 2023 03:44:17 GMT-0500 (Eastern Standard Time),completed,22,60,Tue Nov 28 2023 03:44:17 GMT-0500 (Eastern Standard Time),Tue Nov 28 2023 03:45:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19485,40380d49-0829-4c15-960d-1e9e53b1bb33,Single Event Admin,Fri Nov 24 2023 21:49:17 GMT-0500 (Eastern Standard Time),completed,21,60,Sat Nov 25 2023 21:49:17 GMT-0500 (Eastern Standard Time),Sat Nov 25 2023 21:50:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19487,d4b41bef-36b8-4c8e-809c-d1438afdd1ce,Single Event,Mon Nov 06 2023 06:52:17 GMT-0500 (Eastern Standard Time),completed,22,60,Tue Nov 07 2023 06:52:17 GMT-0500 (Eastern Standard Time),Tue Nov 07 2023 07:24:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19524,2529ef32-13dd-4fe8-a0a2-eb298e1fb054,Single Event,Tue Nov 14 2023 09:08:17 GMT-0500 (Eastern Standard Time),completed,22,60,Wed Nov 15 2023 09:08:17 GMT-0500 (Eastern Standard Time),Wed Nov 15 2023 09:21:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19541,8a38fce2-61de-46ee-be47-414469a607e9,Single Event Admin,Thu Nov 16 2023 17:54:17 GMT-0500 (Eastern Standard Time),completed,21,60,Fri Nov 17 2023 17:54:17 GMT-0500 (Eastern Standard Time),Fri Nov 17 2023 18:48:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19567,03df36c6-3886-46b3-95f4-ab4dcb986a7b,Single Event Admin,Thu Nov 30 2023 04:22:17 GMT-0500 (Eastern Standard Time),completed,21,60,Fri Dec 01 2023 04:22:17 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 04:34:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19569,e4dfa800-0115-48dd-802c-e2bfddd73f7f,Single Event Admin,Mon Nov 13 2023 08:34:17 GMT-0500 (Eastern Standard Time),rescheduled,21,60,Tue Nov 14 2023 08:34:17 GMT-0500 (Eastern Standard Time),Tue Nov 14 2023 08:50:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19589,2c878ccd-9e26-4826-b49f-553e9a34a8fc,Single Event,Tue Nov 28 2023 21:56:17 GMT-0500 (Eastern Standard Time),completed,22,60,Wed Nov 29 2023 21:56:17 GMT-0500 (Eastern Standard Time),Wed Nov 29 2023 22:38:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19596,f32af7fb-c897-4020-8eb4-9f261867a50b,Single Event,Wed Nov 29 2023 03:31:17 GMT-0500 (Eastern Standard Time),completed,22,60,Thu Nov 30 2023 03:31:17 GMT-0500 (Eastern Standard Time),Thu Nov 30 2023 03:42:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19643,36ed5728-db86-457b-a010-b6e0329f3606,Single Event Admin,Tue Nov 28 2023 21:25:17 GMT-0500 (Eastern Standard Time),completed,21,60,Wed Nov 29 2023 21:25:17 GMT-0500 (Eastern Standard Time),Wed Nov 29 2023 21:55:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19657,b26a00e7-20ab-40dd-8f30-86ba955dc3bc,Single Event Admin,Sun Nov 26 2023 22:16:17 GMT-0500 (Eastern Standard Time),completed,21,60,Mon Nov 27 2023 22:16:17 GMT-0500 (Eastern Standard Time),Mon Nov 27 2023 23:07:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19673,14186901-f16b-4c61-8c35-8c5a6c4d7732,Single Event Admin,Mon Nov 20 2023 08:27:17 GMT-0500 (Eastern Standard Time),completed,21,60,Tue Nov 21 2023 08:27:17 GMT-0500 (Eastern Standard Time),Tue Nov 21 2023 09:17:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19678,c197c133-d4b6-4808-ada6-3b6e6fcf7cba,Single Event,Mon Nov 06 2023 16:15:17 GMT-0500 (Eastern Standard Time),rescheduled,22,60,Tue Nov 07 2023 16:15:17 GMT-0500 (Eastern Standard Time),Tue Nov 07 2023 16:54:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19714,86a15467-cde7-4297-adf7-66d78a57d264,Single Event Admin,Sun Nov 12 2023 05:32:17 GMT-0500 (Eastern Standard Time),completed,21,60,Mon Nov 13 2023 05:32:17 GMT-0500 (Eastern Standard Time),Mon Nov 13 2023 06:13:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19719,ab9b761b-3769-4210-a3c6-8ea5415e8f37,Single Event Admin,Sat Nov 25 2023 17:44:17 GMT-0500 (Eastern Standard Time),completed,21,60,Sun Nov 26 2023 17:44:17 GMT-0500 (Eastern Standard Time),Sun Nov 26 2023 18:30:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19723,0de792d9-2937-416e-8d4d-0d714a917ca4,Single Event Admin,Wed Nov 29 2023 16:21:17 GMT-0500 (Eastern Standard Time),rescheduled,21,60,Thu Nov 30 2023 16:21:17 GMT-0500 (Eastern Standard Time),Thu Nov 30 2023 16:39:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19734,c99236c8-11f9-4d32-b6ca-f2b39bc033fb,Single Event,Tue Nov 14 2023 19:03:17 GMT-0500 (Eastern Standard Time),completed,22,60,Wed Nov 15 2023 19:03:17 GMT-0500 (Eastern Standard Time),Wed Nov 15 2023 19:22:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19739,2a47fb70-bfdd-4da6-b452-74ef89577e84,Single Event Admin,Mon Nov 06 2023 17:15:17 GMT-0500 (Eastern Standard Time),completed,21,60,Tue Nov 07 2023 17:15:17 GMT-0500 (Eastern Standard Time),Tue Nov 07 2023 17:17:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19742,ae9f448d-526b-41d3-969c-602f3610eaf0,Single Event,Sat Dec 02 2023 04:35:17 GMT-0500 (Eastern Standard Time),uncompleted,22,60,Sun Dec 03 2023 04:35:17 GMT-0500 (Eastern Standard Time),Sun Dec 03 2023 04:43:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19749,f63784cf-d507-4f09-8542-4e5ad1bdc64c,Single Event Admin,Sat Nov 18 2023 01:43:17 GMT-0500 (Eastern Standard Time),completed,21,60,Sun Nov 19 2023 01:43:17 GMT-0500 (Eastern Standard Time),Sun Nov 19 2023 02:10:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19768,e2d6c6da-4e12-4fcc-96a4-0e68b6b2725f,Single Event,Tue Nov 07 2023 05:16:17 GMT-0500 (Eastern Standard Time),completed,22,60,Wed Nov 08 2023 05:16:17 GMT-0500 (Eastern Standard Time),Wed Nov 08 2023 05:16:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19781,aee7c26a-47f3-44f1-98eb-46ff5ea38c35,Single Event Admin,Thu Nov 30 2023 13:28:17 GMT-0500 (Eastern Standard Time),completed,21,60,Fri Dec 01 2023 13:28:17 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 14:14:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19791,ed48e8f0-50ea-49f8-ac73-4702ac145a34,Single Event Admin,Sat Nov 04 2023 23:54:17 GMT-0400 (Eastern Daylight Time),completed,21,60,Sun Nov 05 2023 23:54:17 GMT-0500 (Eastern Standard Time),Mon Nov 06 2023 00:48:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19798,6a2f72e5-e5cb-4717-a0e8-29de71fd83e0,Single Event Admin,Sun Nov 05 2023 08:28:17 GMT-0500 (Eastern Standard Time),completed,21,60,Mon Nov 06 2023 08:28:17 GMT-0500 (Eastern Standard Time),Mon Nov 06 2023 09:26:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19825,e72272bf-ba92-404d-91f6-d287759e2125,Single Event,Sun Nov 26 2023 14:38:17 GMT-0500 (Eastern Standard Time),completed,22,60,Mon Nov 27 2023 14:38:17 GMT-0500 (Eastern Standard Time),Mon Nov 27 2023 15:16:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19833,33667046-e7ae-4771-aee8-dff96d98ee9c,Single Event,Thu Nov 16 2023 10:10:17 GMT-0500 (Eastern Standard Time),completed,22,60,Fri Nov 17 2023 10:10:17 GMT-0500 (Eastern Standard Time),Fri Nov 17 2023 11:02:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19836,09a0578a-4c90-4c87-bfbb-9b02abb91dff,Single Event,Mon Nov 27 2023 00:17:17 GMT-0500 (Eastern Standard Time),completed,22,60,Tue Nov 28 2023 00:17:17 GMT-0500 (Eastern Standard Time),Tue Nov 28 2023 00:20:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19952,2ebf9f4d-77f3-47e8-8d3c-25a2b842bfd3,Single Event,Sun Nov 05 2023 20:15:17 GMT-0500 (Eastern Standard Time),completed,22,60,Mon Nov 06 2023 20:15:17 GMT-0500 (Eastern Standard Time),Mon Nov 06 2023 21:08:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
19975,f464a223-f299-4ead-937e-29d05fffed12,Single Event Admin,Sat Nov 11 2023 15:26:17 GMT-0500 (Eastern Standard Time),completed,21,60,Sun Nov 12 2023 15:26:17 GMT-0500 (Eastern Standard Time),Sun Nov 12 2023 16:00:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19978,5da52ac7-98d1-4e19-b23e-3084b21220b7,Single Event Admin,Fri Nov 10 2023 05:25:17 GMT-0500 (Eastern Standard Time),completed,21,60,Sat Nov 11 2023 05:25:17 GMT-0500 (Eastern Standard Time),Sat Nov 11 2023 06:14:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19993,67dbcdbb-d013-4179-8575-6936b60dcc76,Single Event Admin,Sat Nov 11 2023 23:18:17 GMT-0500 (Eastern Standard Time),completed,21,60,Sun Nov 12 2023 23:18:17 GMT-0500 (Eastern Standard Time),Mon Nov 13 2023 00:16:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
19998,7bd64676-cf5c-4bb0-bbf0-8ab9be35d9bb,Single Event,Thu Nov 23 2023 20:00:17 GMT-0500 (Eastern Standard Time),completed,22,60,Fri Nov 24 2023 20:00:17 GMT-0500 (Eastern Standard Time),Fri Nov 24 2023 20:32:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
20003,31a111d4-650f-444e-9fd2-ffdc0b341e18,Single Event,Tue Nov 14 2023 04:55:17 GMT-0500 (Eastern Standard Time),rescheduled,22,60,Wed Nov 15 2023 04:55:17 GMT-0500 (Eastern Standard Time),Wed Nov 15 2023 05:06:17 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
20013,e33a9a5a-65a0-455a-a412-58a51351538a,Single Event Admin,Sun Nov 19 2023 12:21:17 GMT-0500 (Eastern Standard Time),completed,21,60,Mon Nov 20 2023 12:21:17 GMT-0500 (Eastern Standard Time),Mon Nov 20 2023 13:02:17 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
40031,6bcf171d-131e-4888-ae25-b7e02122086d,Team Lunch,Sun Nov 05 2023 01:16:19 GMT-0400 (Eastern Daylight Time),completed,24,30,Mon Nov 06 2023 01:16:19 GMT-0500 (Eastern Standard Time),Mon Nov 06 2023 01:35:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
40032,75c2d450-39fc-46f3-a742-54575177a6dc,Team Lunch,Mon Nov 06 2023 08:26:19 GMT-0500 (Eastern Standard Time),completed,24,30,Tue Nov 07 2023 08:26:19 GMT-0500 (Eastern Standard Time),Tue Nov 07 2023 08:30:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
40038,7f9c2249-482b-4c77-ab9c-7bda50a3972b,Team Lunch,Wed Nov 22 2023 23:46:19 GMT-0500 (Eastern Standard Time),completed,24,30,Thu Nov 23 2023 23:46:19 GMT-0500 (Eastern Standard Time),Fri Nov 24 2023 00:04:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
40061,2e661dc3-d5bf-4aff-8a63-d7c0501abcad,Team Meeting,Fri Nov 10 2023 08:47:19 GMT-0500 (Eastern Standard Time),completed,23,60,Sat Nov 11 2023 08:47:19 GMT-0500 (Eastern Standard Time),Sat Nov 11 2023 08:59:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
40070,ea63c4e9-303d-4782-bf6d-fb90b5493c07,Team Coffee,Tue Nov 21 2023 07:13:19 GMT-0500 (Eastern Standard Time),completed,25,15,Wed Nov 22 2023 07:13:19 GMT-0500 (Eastern Standard Time),Wed Nov 22 2023 07:14:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
40076,12e3c625-3638-414c-bbd2-59238414ad1a,Team Coffee,Fri Nov 17 2023 12:35:19 GMT-0500 (Eastern Standard Time),completed,25,15,Sat Nov 18 2023 12:35:19 GMT-0500 (Eastern Standard Time),Sat Nov 18 2023 12:49:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
40089,32f22bbf-56e7-42b3-8fd7-810f793fda74,Team Lunch,Sun Nov 05 2023 05:38:19 GMT-0500 (Eastern Standard Time),completed,24,30,Mon Nov 06 2023 05:38:19 GMT-0500 (Eastern Standard Time),Mon Nov 06 2023 05:47:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
40098,147f25ff-981d-4741-b7ee-2ea211ca9e58,Team Meeting,Mon Nov 20 2023 08:22:19 GMT-0500 (Eastern Standard Time),rescheduled,23,60,Tue Nov 21 2023 08:22:19 GMT-0500 (Eastern Standard Time),Tue Nov 21 2023 09:03:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
40104,81f88c17-f569-46da-9b95-1123819ff317,Team Meeting,Wed Nov 08 2023 13:00:19 GMT-0500 (Eastern Standard Time),completed,23,60,Thu Nov 09 2023 13:00:19 GMT-0500 (Eastern Standard Time),Thu Nov 09 2023 13:17:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
40120,90500266-9158-4d42-a74c-0ee1e0cb9267,Team Meeting,Thu Nov 16 2023 13:14:19 GMT-0500 (Eastern Standard Time),completed,23,60,Fri Nov 17 2023 13:14:19 GMT-0500 (Eastern Standard Time),Fri Nov 17 2023 14:02:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
40122,ea053e45-3594-44d5-81c4-7c47e2f6eee4,Team Lunch,Thu Nov 30 2023 11:26:19 GMT-0500 (Eastern Standard Time),completed,24,30,Fri Dec 01 2023 11:26:19 GMT-0500 (Eastern Standard Time),Fri Dec 01 2023 11:26:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
40129,0528faa2-23e7-41e9-8fb6-5e66cb7c35ea,Team Lunch,Tue Nov 28 2023 10:31:19 GMT-0500 (Eastern Standard Time),completed,24,30,Wed Nov 29 2023 10:31:19 GMT-0500 (Eastern Standard Time),Wed Nov 29 2023 10:34:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
40144,15a8023c-adab-4314-9697-a82acc8c1ffe,Team Coffee,Wed Nov 29 2023 00:35:19 GMT-0500 (Eastern Standard Time),completed,25,15,Thu Nov 30 2023 00:35:19 GMT-0500 (Eastern Standard Time),Thu Nov 30 2023 00:43:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
40147,0ffc1407-c73e-41b5-956d-648d3e3c8308,Team Coffee,Fri Nov 24 2023 02:54:19 GMT-0500 (Eastern Standard Time),rescheduled,25,15,Sat Nov 25 2023 02:54:19 GMT-0500 (Eastern Standard Time),Sat Nov 25 2023 02:54:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
40152,8ed7dd3f-35ec-4cbd-98e9-6e70235f080b,Team Meeting,Tue Nov 07 2023 11:01:19 GMT-0500 (Eastern Standard Time),completed,23,60,Wed Nov 08 2023 11:01:19 GMT-0500 (Eastern Standard Time),Wed Nov 08 2023 11:15:19 GMT-0500 (Eastern Standard Time),false,insights@example.com,insights-admin
40163,81d85635-d26e-4f65-a10f-57955b7b1074,Team Meeting,Mon Nov 20 2023 04:11:19 GMT-0500 (Eastern Standard Time),completed,23,60,Tue Nov 21 2023 04:11:19 GMT-0500 (Eastern Standard Time),Tue Nov 21 2023 04:33:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
40164,ce6f7f9e-fded-4bce-927f-d30392114857,Team Coffee,Tue Nov 28 2023 09:58:19 GMT-0500 (Eastern Standard Time),completed,25,15,Wed Nov 29 2023 09:58:19 GMT-0500 (Eastern Standard Time),Wed Nov 29 2023 10:07:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
40165,1a8e99f7-d22f-44f3-9c22-4ba0fbe4525f,Team Lunch,Thu Nov 09 2023 10:12:19 GMT-0500 (Eastern Standard Time),rescheduled,24,30,Fri Nov 10 2023 10:12:19 GMT-0500 (Eastern Standard Time),Fri Nov 10 2023 10:20:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
40168,b0d84e1c-4d3f-437d-bae6-e8cdbe5f7f00,Team Lunch,Mon Nov 20 2023 16:48:19 GMT-0500 (Eastern Standard Time),completed,24,30,Tue Nov 21 2023 16:48:19 GMT-0500 (Eastern Standard Time),Tue Nov 21 2023 16:55:19 GMT-0500 (Eastern Standard Time),false,insightsuser@example.com,insights-user
